PROLIFIC_ID,Consent,nationality,country,resident,FFQ_1,FFQ_2,FFQ_3,FFQ_4,FFQ_5,FFQ_6,FFQ_7,FFQ_8,FFQ_9,FFQ_10,FFQ_11,FFQ_12,FFQ_13,FFQ_14,FFQ_15,interest_T1,attitude_T1,intentionuni_T1,intentionbi_T1,cons_now_perc,cons_next_perc,cons_six_perc,man_check,politics,age,gender,veg,condition,format,norm_info,interest_T2,attitude_T2,intentionuni_T2,intentionbi_T2,FFQ_T2_1,FFQ_T2_2,FFQ_T2_3,FFQ_T2_4,FFQ_T2_5,FFQ_T2_6,FFQ_T2_7,FFQ_T2_8,FFQ_T2_9,FFQ_T2_10,FFQ_T2_11,FFQ_T2_12,FFQ_T2_13,FFQ_T2_14,FFQ_T2_15,think_reduce,why_think,active_reduce,cons_proj,cons_proj_c,FFQ_T1_meat,genderbi,age_c,prob_time,read_time,complete
t1Xm65D6hm,"Yes, I am over 18 years old, and I consent to take part in this study",British,Northern Irish,Yes,14,3,1,2,4,4,0,4,3,7,2,4,1,5,0,7,16,7,68,35,40,50,More people are eating less meat,5,22,Male,No,dy_graph,visual,dynamic,6,8,6,70,5,3,1,2,3,2,0,4,2,14,2,4,1,6,1,No,I know I ate more meat this week,No,41.666666666666664,0.43044444444443997,14,Male,-17.417611741160776,0,22.36,1
T3TsT3Fvn4,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,1,0,1,0,0,0,2,21,14,0,5,1,4,0,100,93,99,6,30,50,70,More people are eating less meat,3,42,Female,No,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,8.763777777777776,2,Female,2.5823882588392237,0,2.357,0
T4RtocI9zT,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,3,0,2,0,0,0,1,14,28,4,5,0,7,0,100,100,100,17,45,55,70,More people are eating less meat,4,49,Female,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.666666666666664,15.43044444444444,5,Female,9.582388258839224,0,14.071,0
t504ZwVlax,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,4,0,1,1,1,0,1,2,5,0,1,0,7,0,8,51,51,73,52,35,51,More people are eating less meat,2,25,Female,No,st_text,text,static,5,50,11,73,3,4,0,1,1,2,1,3,0,4,0,2,0,5,0,No,I ate the same as usual,No,46,4.763777777777776,7,Female,-14.417611741160776,0,10.788,1
T519frQ28R,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,5,0,4,0,1,0,5,5,7,0,2,0,7,0,4,51,5,65,69,67,80,More people are eating less meat,4,42,Female,No,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,30.763777777777776,10,Female,2.5823882588392237,0,4.697,0
t5bpmxDlL3,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,0,1,2,1,0,1,7,7,0,1,1,5,0,62,79,67,49,45,52,61,More people are eating less meat,4,35,Female,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.666666666666664,11.43044444444444,7,Female,-4.417611741160776,0,30.996,0
T5timugLV5,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,4,0,5,2,3,0,4,4,14,1,5,0,7,0,30,50,29,62,70,50,50,More people are eating less meat,4,46,Female,No,st_text,text,static,30,58,60,67,7,4,0,2,1,1,0,4,5,28,2,6,0,7,0,No,I ate the same as normal,No,56.666666666666664,15.43044444444444,14,Female,6.582388258839224,0,11.456,1
t5xTWXBz6o,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,2,0,1,2,1,0,5,21,14,2,1,1,14,0,62,75,69,34,17,25,30,More people are eating less meat,3,44,Female,No,dy_graph,visual,dynamic,82,40,71,50,14,2,0,0,3,1,0,3,21,14,1,2,0,14,0,No,I haven't consciously tried to.,No,24,-17.236222222222224,6,Female,4.582388258839224,0,34.522,1
T67qAiO8NS,"Yes, I am over 18 years old, and I consent to take part in this study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
T6SDlEaCM5,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,1,0,1,1,2,0,5,21,28,5,6,0,14,0,73,76,67,42,44,61,78,More people are eating less meat,3,34,Male,No,st_text,text,static,65,75,77,33,2,0,0,0,0,2,0,4,14,21,5,5,0,14,0,Yes,only bought a pack of beef mince,Yes,61,19.763777777777776,5,Male,-5.417611741160776,0,8.576,1
T86NHLMwGb,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,0,2,1,2,1,2,7,5,1,1,0,4,0,78,77,71,34,34,36,65,People are eating about the same amount of meat,2,26,Male,No,st_graph,visual,static,52,65,58,49,14,2,0,1,1,2,0,3,6,6,1,2,0,5,0,No,NA,No,45,3.7637777777777757,9,Male,-13.417611741160776,0,17.756,1
T8blnh7zsA,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,4,1,1,0,0,0,6,7,5,2,0,1,1,0,50,83,73,34,31,42,54,More people are eating less meat,2,48,Female,No,st_text,text,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.333333333333336,1.0971111111111114,6,Female,8.582388258839224,0,7.32,0
T93bw3EH0G,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,3,0,2,3,0,0,0,5,7,14,3,3,1,1,50,62,91,16,33,50,60,More people are eating less meat,2,59,Female,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.666666666666664,6.43044444444444,8,Female,19.582388258839224,0,20.53,0
t9B02M8hjS,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,2,0,2,1,1,0,2,5,14,1,2,0,3,1,51,64,57,38,20,34,50,More people are eating less meat,3,43,Male,No,dy_text,text,dynamic,35,68,59,50,2,3,0,2,1,1,0,2,4,6,0,0,0,2,0,No,"I ate what I normally ate, I usually only eat meat on the afternoon my other meals are generally meatfree.",No,34.666666666666664,-6.56955555555556,6,Male,3.5823882588392237,0,19.633,1
t9fqY8IZay,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,2,0,0,0,2,7,7,0,3,2,7,4,93,100,96,68,30,35,40,More people are eating less meat,2,67,Male,No,dy_text,text,dynamic,100,100,100,7,7,1,0,2,0,0,0,2,7,14,0,2,2,7,7,Yes,I had a vegan meal on one of the days I would normally have had chicken,Yes,35,-6.236222222222224,3,Male,27.582388258839224,0,7.45,1
ta1Fs3XtJ7,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,5,0,2,0,0,2,5,6,6,2,3,1,14,0,38,57,32,52,25,36,45,More people are eating less meat,3,18,Male,No,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.333333333333336,-5.902888888888889,9,Male,-21.417611741160776,0,27.312,0
tApiLGtpEd,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,2,0,2,0,1,0,5,28,28,1,2,0,2,0,47,63,50,52,31,45,61,More people are eating less meat,3,68,Female,No,dy_text,text,dynamic,27,45,51,35,28,2,0,0,0,1,0,4,28,28,2,0,0,0,0,Yes,Very hot weather meant I didn`t want to cook,No,45.666666666666664,4.43044444444444,5,Female,28.582388258839224,0,8.118,1
tb1I3yxslF,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,2,0,1,0,0,1,1,14,14,21,2,0,3,0,22,36,14,77,5,5,14,More people are eating less meat,3,27,Female,No,st_text,text,static,30,64,0,76,7,2,0,1,0,0,2,1,14,14,14,2,0,3,0,No,I ate as normal,No,8,-33.236222222222224,4,Female,-12.417611741160776,0,8.661,1
tBka7AR6Zs,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,3,0,2,1,1,1,2,4,3,1,1,0,4,0,51,63,56,51,35,38,43,More people are eating less meat,4,39,Female,No,dy_graph,visual,dynamic,49,51,45,69,2,3,0,3,0,0,3,1,6,7,0,0,0,5,0,No,Because I ate as much as normal,No,38.666666666666664,-2.56955555555556,8,Female,-0.41761174116077626,0,22.139,1
Tc7eBRp7US,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,0,3,0,3,0,4,1,7,1,2,1,7,0,49,52,71,49,10,50,30,More people are eating less meat,4,54,Female,No,st_text,text,static,30,74,74,51,14,1,0,2,2,1,0,4,2,4,1,1,0,3,0,Yes,It was just by chance really - not intentional,No,30,-11.236222222222224,9,Female,14.582388258839224,0,13.351,1
TCJ2QmzIdQ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,5,0,1,5,0,0,2,2,5,3,1,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,st_graph,visual,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,0,25.778,0
TCLBxVbzUk,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,5,0,5,1,1,0,5,14,21,6,5,3,6,7,100,22,84,52,60,29,60,More people are eating less meat,2,36,Female,No,none,none,none,87,100,84,69,5,2,0,4,0,0,0,4,14,14,3,4,1,5,4,Yes,Looking at the survey I think it’s less that last time,No,49.666666666666664,8.43044444444444,12,Female,-3.4176117411607763,0,2.151,1
Tcmb9pkjNl,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,5,0,1,2,5,0,1,6,14,1,3,0,21,0,35,45,25,50,20,20,33,People are eating about the same amount of meat,4,52,Female,No,dy_text,text,dynamic,52,55,58,49,14,2,0,0,0,5,0,0,5,4,0,7,0,6,0,No,I ate the same meals,No,24.333333333333332,-16.902888888888892,13,Female,12.582388258839224,0,5.888,1
TdlQJGleIE,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,3,1,4,0,4,0,4,14,14,0,4,0,3,0,71,65,63,33,80,75,70,People are eating about the same amount of meat,3,39,Male,No,none,none,none,26,72,28,51,4,3,1,6,2,3,1,6,7,7,4,3,1,4,1,No,I have eaten what i normally eat.,No,75,33.763777777777776,12,Male,-0.41761174116077626,0,22.095,1
tDnao6YxME,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,3,0,1,1,2,1,4,7,6,4,2,0,4,0,8,39,7,64,40,30,31,More people are eating less meat,4,44,Male,No,st_text,text,static,4,11,6,51,14,6,0,1,1,2,2,4,5,6,5,4,0,4,0,No,BECAUSE I ATE ABOUT THE SAME,No,33.666666666666664,-7.56955555555556,8,Male,4.582388258839224,0,39.585,1
TEshJwWXzW,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,5,4,0,0,3,0,0,0,3,4,0,2,0,3,0,62,55,53,78,20,25,30,More people are eating less meat,4,25,Male,No,none,none,none,63,53,68,70,6,3,0,0,2,0,0,0,4,4,0,2,0,3,0,No,I haven't decided that I will make that effort.,No,25,-16.236222222222224,7,Male,-14.417611741160776,0,2.639,1
TgXeRDesJg,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,2,0,1,0,1,0,0,0,4,1,2,0,6,0,47,68,52,68,50,60,80,More people are eating less meat,2,23,Female,No,st_text,text,static,57,53,45,67,2,2,0,2,1,3,0,0,0,4,1,2,0,4,0,No,i ate different dishes,No,63.333333333333336,22.09711111111111,4,Female,-16.417611741160776,0,10.601,1
thFgH9TNia,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,7,0,3,0,1,0,0,5,5,0,0,0,7,0,0,4,0,68,13,16,38,More people are eating less meat,4,34,Female,No,dy_graph,visual,dynamic,0,0,0,68,5,6,0,2,6,1,0,1,7,6,0,0,0,14,0,No,NA,No,22.333333333333332,-18.902888888888892,11,Female,-5.417611741160776,0,9.61,1
TIZrGrsmbF,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,0,7,0,1,1,0,0,6,2,7,0,5,7,7,0,14,20,13,50,5,11,31,More people are eating less meat,4,34,Male,No,st_graph,visual,static,5,16,14,50,3,7,0,3,1,1,0,5,5,14,0,7,2,14,1,No,same consumption habit,No,15.666666666666666,-25.56955555555556,9,Male,-5.417611741160776,0,284.001,1
TJx9QwLOu7,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,7,0,1,0,1,0,0,5,6,0,0,0,0,1,56,45,57,43,25,61,76,More people are eating less meat,5,31,Female,No,dy_graph,visual,dynamic,58,78,67,54,14,7,0,1,1,1,0,0,7,7,0,0,0,4,0,No,NA,No,54,12.763777777777776,9,Female,-8.417611741160776,0,9.586,1
TL2Pap4MM8,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,2,0,0,2,0,0,2,2,3,1,1,1,14,0,54,92,72,54,35,37,38,More people are eating less meat,1,20,Female,No,dy_graph,visual,dynamic,58,33,60,69,5,2,0,0,3,2,1,0,2,3,1,2,1,14,0,No,I was staying with my boyfriend’s family and they eat more meat than i usually do,No,36.666666666666664,-4.56955555555556,4,Female,-19.417611741160776,0,15.65,1
tMPINScJNw,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,3,0,3,1,3,0,14,5,21,1,1,0,3,0,79,76,81,57,8,14,20,More people are eating less meat,2,30,Female,No,none,none,none,82,71,86,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,-27.236222222222224,10,Female,-9.417611741160776,0,3.802,0
tnWp7UvLv4,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,2,0,2,2,1,1,4,14,21,7,3,2,21,7,17,73,18,65,20,23,15,More people are eating less meat,4,58,Female,No,st_text,text,static,5,92,6,64,3,1,0,1,3,0,0,3,7,28,14,5,1,21,0,No,I'm just eating what we have in.,No,19.333333333333332,-21.902888888888892,8,Female,18.582388258839224,0,11.963,1
TNWQzXyL1P,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,4,0,1,4,1,1,3,6,14,1,4,0,7,14,51,30,29,51,35,5,15,More people are eating less meat,4,32,Male,No,none,none,none,52,27,32,52,3,4,0,2,3,2,0,2,3,3,1,2,1,4,2,No,No incentive to consume less meat,No,18.333333333333332,-22.902888888888892,11,Male,-7.417611741160776,0,2.577,1
TOgBEPQT9R,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,6,0,1,3,2,1,2,7,14,0,7,5,14,1,8,70,19,65,45,59,30,More people are eating less meat,4,36,Male,No,dy_text,text,dynamic,16,43,7,66,14,3,0,2,3,1,0,0,4,21,0,4,5,4,0,No,Because the week before I only had two meat meals this week I’ve had substantially more,No,44.666666666666664,3.43044444444444,13,Male,-3.4176117411607763,1,2.494,1
Tpb8JcbMf3,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,14,7,0,1,1,2,0,2,5,4,0,1,0,14,0,1,0,3,65,36,41,56,More people are eating less meat,3,29,Female,No,dy_graph,visual,dynamic,4,0,2,64,7,4,0,1,0,1,0,2,7,5,0,1,0,6,0,No,Havent changed my eating habits,No,44.333333333333336,3.0971111111111114,11,Female,-10.417611741160776,0,37.194,1
tpEjOkFsWc,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,2,1,4,0,1,0,6,21,21,7,7,5,28,1,98,89,96,16,25,30,45,More people are eating less meat,3,28,Female,No,none,none,none,97,96,98,0,14,5,0,4,0,0,0,2,28,28,4,7,5,28,14,Yes,I did not eat much meat at all. I only ate fish and chicken.,Yes,33.333333333333336,-7.902888888888889,8,Female,-11.417611741160776,0,5.801,1
TPh7DJylwr,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,1,0,1,0,1,0,1,1,1,0,0,1,14,0,50,69,51,51,39,43,50,More people are eating less meat,4,35,Male,No,dy_graph,visual,dynamic,55,55,55,49,28,1,0,2,1,1,0,2,3,7,1,0,2,7,0,Yes,I have,No,44,2.7637777777777757,3,Male,-4.417611741160776,0,16.173,1
TPlbnfbR5t,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
tQbKEjm4yQ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,5,2,3,4,4,3,4,5,5,2,1,1,7,1,0,100,0,67,10,15,20,People are eating about the same amount of meat,7,20,Male,No,none,none,none,17,35,21,59,4,4,0,2,4,5,1,6,7,7,3,1,0,14,0,No,same amount and frequency,No,15,-26.236222222222224,21,Male,-19.417611741160776,0,3.088,1
TR1K3jKZgK,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,1,0,1,1,2,0,2,3,3,1,1,0,2,0,6,54,11,47,20,29,36,More people are eating less meat,4,50,Male,No,dy_text,text,dynamic,45,48,62,46,14,5,0,2,2,2,0,1,3,7,2,2,0,2,0,No,It verys depending on my mood,No,28.333333333333332,-12.902888888888892,5,Male,10.582388258839224,0,26.502,1
tr5WAu7Xr6,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,4,0,1,3,2,0,2,4,4,0,0,0,6,0,0,0,0,75,35,57,56,More people are eating less meat,4,52,Female,No,st_graph,visual,static,0,0,0,77,5,3,0,1,1,2,0,1,3,2,0,0,0,6,0,No,NA,No,49.333333333333336,8.097111111111111,10,Female,12.582388258839224,0,8.002,1
TrGRGMLbrI,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,3,1,1,1,2,0,1,2,7,1,1,0,3,0,17,24,17,52,32,33,37,More people are eating less meat,6,48,Male,No,st_text,text,static,21,29,21,51,3,3,1,1,1,2,0,0,3,7,2,2,0,7,0,No,Because I ate similar style meals to most other weeks,No,34,-7.236222222222224,8,Male,8.582388258839224,0,17.132,1
tSmPfV3zo0,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,2,0,2,0,1,0,2,14,14,1,4,0,4,0,87,90,99,24,41,46,68,More people are eating less meat,4,34,Female,No,dy_graph,visual,dynamic,92,100,100,40,4,1,0,1,0,1,0,1,21,14,2,4,0,2,0,Yes,It’s been very hot so have eaten more light foods and mezze-type  meals instead - lighter!,No,51.666666666666664,10.43044444444444,5,Female,-5.417611741160776,0,19.193,1
tStf5Psj4H,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,4,0,0,2,2,0,0,3,2,0,0,0,4,0,28,18,14,63,58,45,62,More people are eating less meat,4,26,Male,No,st_text,text,static,15,15,5,61,3,6,0,0,3,4,0,0,4,3,0,0,0,0,0,No,I did not need to,No,55,13.763777777777776,8,Male,-13.417611741160776,0,7.688,1
TtIcOYnjUq,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,2,0,0,0,3,3,4,1,1,0,7,0,76,90,85,42,36,46,65,More people are eating less meat,2,64,Female,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,7.763777777777776,4,Female,24.582388258839224,0,28.643,0
Tu7R481GXa,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,2,0,0,1,1,1,2,3,4,0,0,2,0,0,34,82,43,48,28,35,51,More people are eating less meat,4,45,Male,No,st_text,text,static,49,94,10,51,2,2,0,0,0,0,0,2,4,3,0,0,3,1,0,No,i ate my usual diet,No,38,-3.2362222222222243,5,Male,5.582388258839224,0,9.702,1
tUDYSEnGg4,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,1,4,3,2,0,0,1,2,21,6,4,1,0,5,0,46,49,33,34,40,45,60,More people are eating less meat,4,42,Female,No,st_text,text,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.333333333333336,7.097111111111111,10,Female,2.5823882588392237,0,16.786,0
tujJXdLdNs,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,2,1,2,4,4,1,2,5,5,0,1,0,5,0,24,85,22,51,90,85,84,More people are eating less meat,3,37,Male,No,none,none,none,17,17,15,52,3,2,0,1,2,3,0,1,2,6,0,0,0,5,0,No,I didn't. I want to stay big and strong.,No,86.33333333333333,45.097111111111104,14,Male,-2.4176117411607763,0,2.27,1
TvFXg8UPq2,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,0,0,0,0,1,0,2,0,2,0,0,0,1,0,71,59,57,33,26,50,80,More people are eating less meat,4,56,Female,No,none,none,none,100,94,100,8,28,0,0,0,0,0,0,0,0,0,0,0,0,21,0,Yes,not eating properly but not a general food I eat,Yes,52,10.763777777777776,1,Female,16.582388258839224,0,5.569,1
tvv5kSWLwm,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,5,4,2,3,2,3,1,2,2,3,0,1,2,7,1,51,66,63,50,30,35,40,People are eating about the same amount of meat,5,21,Male,No,st_graph,visual,static,51,77,69,65,7,4,1,3,3,2,0,3,3,4,1,1,1,7,0,No,I didn’t make any effort to change my meat consumption and so it should have stayed the same,No,35,-6.236222222222224,15,Male,-18.417611741160776,0,19.531,1
tw6GzLoMXQ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,2,1,2,1,1,1,1,7,4,1,1,0,7,3,15,48,51,49,33,33,50,More people are eating less meat,5,67,Male,No,st_graph,visual,static,50,51,25,51,4,1,0,2,1,1,0,1,7,5,2,2,2,7,0,Yes,We used tofu for a couple of meals,Yes,38.666666666666664,-2.56955555555556,8,Male,27.582388258839224,0,16.184,1
TWNZ8KpEXf,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,3,0,0,1,0,0,3,3,2,0,1,0,2,0,32,57,45,51,31,38,50,More people are eating less meat,4,19,Female,No,dy_graph,visual,dynamic,21,41,40,49,6,2,0,0,1,0,0,3,1,3,0,1,0,2,0,No,I've eaten the same amount,No,39.666666666666664,-1.56955555555556,4,Female,-20.417611741160776,0,15.434,1
TxauLcfCtT,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,0,0,0,3,0,0,0,0,3,5,1,2,4,7,7,100,100,100,72,45,61,70,More people are eating less meat,3,23,Female,Yes,st_text,text,static,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.666666666666664,17.43044444444444,3,Female,-16.417611741160776,0,10.342,0
TXDakKWQvg,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,2,0,3,1,2,0,3,7,7,6,5,0,7,0,13,18,9,51,16,30,37,More people are eating less meat,3,56,Male,No,dy_text,text,dynamic,16,22,10,51,3,2,0,2,1,1,1,1,7,7,6,1,0,6,0,No,i enjoy eating meat,No,27.666666666666668,-13.569555555555556,8,Male,16.582388258839224,0,8.006,1
tXoMblCnhs,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,0,0,2,0,0,0,2,3,4,1,1,5,3,4,100,100,100,51,27,37,50,More people are eating less meat,2,25,Female,Yes,none,none,none,100,100,100,67,6,0,0,2,0,0,0,2,2,7,0,2,4,3,2,No,I didn't eat any meat this week so I did not decrease nor increase my intake,No,38,-3.2362222222222243,2,Female,-14.417611741160776,0,2.732,1
tYMYXNbElJ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,1,1,1,1,0,4,2,7,3,3,0,2,0,10,6,6,51,11,14,20,More people are eating less meat,2,54,Male,No,none,none,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,-26.236222222222224,6,Male,14.582388258839224,0,4.868,0
tytlwpBI7b,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,1,0,2,1,0,0,2,0,3,0,3,0,14,0,39,54,78,52,50,62,65,More people are eating less meat,2,54,Female,No,none,none,none,84,84,86,59,6,0,0,1,3,0,0,0,2,2,0,0,1,14,0,No,I didn’t actively try to,No,59,17.763777777777776,4,Female,14.582388258839224,0,3.093,1
TYYdwivO3E,"Yes, I am over 18 years old, and I consent to take part in this study",Irish,NA,Yes,14,1,1,2,2,1,1,0,3,3,0,2,2,3,3,50,73,49,51,28,53,56,More people are eating less meat,2,28,Female,No,dy_text,text,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.666666666666664,4.43044444444444,8,Female,-11.417611741160776,0,12.248,0
TZ3ZgTbDAZ,"Yes, I am over 18 years old, and I consent to take part in this study",British,Northern Irish,Yes,14,1,0,3,0,2,1,0,7,7,0,0,0,14,0,0,0,0,51,33,33,33,People are eating about the same amount of meat,3,44,Male,No,st_graph,visual,static,0,0,0,50,14,1,0,2,2,1,1,1,7,7,0,0,0,5,0,No,I was just eating as I usually do.,No,33,-8.236222222222224,7,Male,4.582388258839224,0,10.334,1
TZcwY9idm5,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,2,0,1,1,1,0,2,4,4,0,2,0,2,0,22,25,10,51,12,15,29,More people are eating less meat,5,52,Male,No,dy_graph,visual,dynamic,8,3,10,50,3,2,0,1,1,1,0,2,5,5,0,2,0,4,0,No,NA,No,18.666666666666668,-22.569555555555556,5,Male,12.582388258839224,0,9.28,1
TzofvuZIHI,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,7,0,3,0,2,0,2,4,6,1,1,0,4,0,51,52,28,51,15,32,32,More people are eating less meat,4,23,Female,No,dy_text,text,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.333333333333332,-14.902888888888892,12,Female,-16.417611741160776,0,9.638,0
u3C4XQg95C,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,5,2,3,3,2,1,2,7,3,1,1,0,7,0,49,51,51,76,33,55,81,More people are eating less meat,4,38,Female,No,st_text,text,static,52,52,52,51,7,7,0,2,5,3,0,3,5,7,0,0,0,14,0,No,I haven't altered my diet,No,56.333333333333336,15.097111111111111,16,Female,-1.4176117411607763,0,19.605,1
U3V3MQh9bW,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,7,3,0,2,7,1,0,2,14,14,0,1,0,7,0,50,25,53,69,10,5,20,More people are eating less meat,4,27,Male,No,st_graph,visual,static,54,43,47,56,7,3,0,2,1,1,0,2,14,14,1,2,0,14,0,Yes,I’ve had more dinners without meat,No,11.666666666666666,-29.56955555555556,13,Male,-12.417611741160776,0,27.312,1
